X,Y,LAST_YEAR,AADT_ALLVE
2498364.616,2415945.001,,
2510500.956,2415342.377,,
2509975.951,2413518.527,,
2496764.055,2409619.15,,
2493050.904,2414297.774,,
2495539.248,2410649.998,,
2520178.974,2402648.101,,
2496301.217,2409474.501,,
2523902.548,2388312.05,,
2521879.951,2388630.569,,
2509544.915,2401779.732,,
2525195.661,2379713,,
2530226.516,2402803.979,,
2496805.287,2419003.028,,
2497078.333,2418155.261,,
2496503.412,2410333.905,,
2513844.357,2406128.32,,
2537727.427,2407598.606,,
2497086.939,2418129.906,,
2489674.557,2414596.667,,
2503263.076,2393943.542,,
2507108.22,2394165.53,,
2502793.365,2394010.106,,
2483178.008,2418108.07,,
2520570.08,2397505.551,,
2523715.354,2409597.368,,
2514617.768,2396606.84,,
2500585.94,2402566.654,,
2527582.438,2389985.482,,
2528221.372,2412814.578,,
2505656.279,2428026.462,,
2493335.726,2414542.8,,
2518781.039,2407841.852,,
2495491.73,2413937.041,,
2514179.464,2404438.237,,
2515056.272,2401258.648,,
2503114.882,2401387.887,,
2529244.764,2413949.4,,
2495323.132,2411781.698,,
2502223.397,2403485.192,,
2496621.866,2428402.582,,
2512784.885,2401367.18,,
2502065.568,2395365.788,,
2499679.991,2402027.166,,
2509259.279,2389042.385,,
2512769.058,2401270.428,,
2496181.964,2408391.259,,
2516327.173,2409185.513,,
2502092.195,2402620.596,,
2493116.543,2412614.486,,
2503888.995,2408218.318,,
2503717.844,2407039.677,,
2507285.752,2407741.792,,
2497260.405,2412411.857,,
2498802.115,2406970.997,,
2503087.231,2395213.011,,
2510869.07,2386598.225,,
2499662.976,2408393.513,,
2500862.723,2408226.806,,
2507282.208,2410574.525,,
2509611.541,2416053.76,,
2524333.668,2412865.038,,
2522220.704,2413539.517,,
2497828.531,2411750.447,,
2502511.227,2356634.852,,
2463866.106,2445893.936,,
2513982.731,2376686.872,,
2433639.011,2499606.922,2013,950
2509281.726,2400089.627,2020,9800
2562444.512,2319119.446,,
2495305.146,2414575.441,2011,9200
2514198.607,2425143.472,,
2476253.087,2400360.077,,
2501578.837,2399223.252,,
2486799.784,2409358.942,2013,5800
2527136.39,2383789.818,,
2521696.563,2389438.544,,
2498630.281,2412186.002,,
2523378.412,2388397.553,,
2501594.306,2413078.167,,
2503754.649,2410941.218,,
2525176.252,2405155.803,,
2495233.352,2411145.613,,
2492555.307,2413895.397,,
2520559.068,2402654.333,,
2488790.614,2404981.339,,
2513116.777,2403598.438,,
2509005.519,2416073.244,,
2508497.97,2398915.973,,
2521804.122,2410884.574,,
2523096.64,2412076.458,,
2488096.659,2418581.18,,
2495383.208,2408736.25,,
2495877.171,2427332.979,,
2239303.391,2807763.576,,
2525577.008,2411208.352,2020,11000
2515349.185,2408231.826,,
2505330.796,2398574.999,,
2400847.829,2430620.081,2012,6900
2484613.903,2428640.991,,
2502288.956,2360831.83,2012,6500
2513570.018,2390144.169,,
2505411.448,2414089.502,,
2505634.889,2413690.31,,
2693932.844,2435675.32,2012,50
2503717.15,2398437.916,,
2525900.672,2401092.389,,
2497158.144,2408591.66,,
2500551.203,2405272.192,,
2495579.554,2414516.424,,
2494413.232,2412463.02,,
2495128.467,2409609.611,,
2490736.477,2404719.857,,
2496949.69,2407877.892,,
2496543.039,2408612.383,,
2497293.433,2410684.934,,
2517556.757,2392132.869,,
2508279.901,2414094.446,,
2500995.837,2416393.814,,
2520974.258,2389980.201,,
2508964.582,2400073.197,,
2516598.294,2393226.79,,
2500415.633,2418567.524,,
2500621.252,2420054.662,,
2492932.967,2412179.514,,
2507015.911,2402474.763,,
2514955.664,2395084.588,,
2515172.036,2396212.783,,
2512705.252,2393291.942,,
2503704.675,2417221.571,,
2502388.547,2414780.338,,
2513830.162,2398058.034,,
2516105.752,2390461.663,,
2493452.575,2415369.479,,
2518761.974,2409086.617,,
2504699.099,2393727.675,,
2495645.67,2410120.48,,
2507077.426,2407793.102,,
2493431.06,2415213.125,,
2509306.029,2405664.003,,
2500500.604,2401797.785,,
2498518.067,2408561.256,,
2502086.185,2404036.737,,
2501622.802,2405661.534,,
2501966.594,2401799.06,,
2497560.223,2414758.565,,
2504183.403,2401224.801,,
2506560.283,2411959.967,,
2497430.827,2412051.939,,
2499284.944,2404825.999,,
2504999.281,2402672.027,,
2500507.102,2399463.54,,
2503394.547,2395165.766,,
2497027.155,2417527.596,,
2500010.638,2405364.999,,
2502318.111,2405546.445,,
2508133.941,2392358.18,,
2495360.011,2411917.627,,
2504505.346,2404631.45,,
2503610.573,2404766.775,,
2493700.661,2413925.385,,
2503631.711,2404805.477,,
2495774.95,2410617.893,,
2502883.125,2398153.782,,
2532745.714,2411479.014,,
2529875.15,2383554.019,,
2528676.001,2383514.551,,
2505283.09,2425559.54,,
2522658.947,2402040.822,,
2525202.361,2407010.34,,
2495924.67,2408836.194,,
2496949.144,2407875.592,,
2517620.707,2402675.264,,
2525753.538,2404190.036,,
2500802.258,2401750.72,,
2513615.883,2406253.571,,
2505969.954,2415243.656,,
2505257.781,2428082.716,,
2503382.212,2395167.806,,
2504489.752,2394764.738,,
2518600.206,2397296.797,,
2495723.877,2409760.042,,
2500839.992,2427827.398,,
2501377.233,2394217.836,,
2504532.673,2404627.324,,
2495265.632,2411374.289,,
2505917.604,2405173.72,,
2502544.747,2413310.187,,
2500173.374,2406753.968,,
2501534.31,2406550.499,,
2504941.306,2397815.297,,
2512604.918,2381412.1,,
2511671.338,2380959.773,,
2502238.279,2408184.885,,
2505644.129,2406021.787,,
2502148.529,2403161.348,,
2503950.128,2402800.744,,
2501798.122,2400683.711,,
2504551.048,2401167.858,,
2497015.689,2410230.065,,
2527201.541,2405486.693,,
2510003.228,2393931.198,,
2495206.722,2410956.965,,
2512995.344,2402801.667,,
2501545.888,2404333.032,,
2500100.356,2404657.771,,
2503092.652,2393967.353,,
2501547.724,2394192.244,,
2500547.128,2401790.496,,
2512374.951,2398669.324,,
2498416.062,2409443.403,,
2510028.523,2387001.654,,
2503336.106,2404812.228,,
2503940.865,2404716.682,,
2512647.987,2400503.565,,
2507119.898,2411852.299,,
2516801.951,2400497.377,,
2504855.376,2400236.552,,
2499178.266,2406070.838,,
2523755.126,2406127.812,,
2504368.914,2411302.207,,
2511841.298,2375500.31,,
2505432.208,2407267.57,,
2505124.917,2408621.565,,
2502254.814,2403940.904,,
2497963.334,2416834.784,,
2499802.165,2408261.828,,
2495179.006,2417704.869,,
2516467.577,2407803.405,,
2504839.608,2402696.352,,
2511550.5,2385805.786,,
2511411.191,2395456.36,,
2488053.896,2405078.951,,
2496891.144,2416540.322,,
2524426.733,2379360.351,,
2483501.717,2404059.69,,
2504768.49,2404591.726,,
2495540.824,2414265.592,,
2496327.55,2409461.423,,
2516660.422,2399543.23,,
2501949.462,2413167.371,,
2525214.863,2405904.856,,
2505037.543,2411613.947,,
2504732.397,2404597.174,,
2512510.33,2394984.517,,
2495937.908,2406645.705,,
2504948.698,2407459.581,,
2503817.331,2414343.236,,
2499302.873,2406888.343,,
2501754.106,2406517.159,,
2499710.314,2407590.975,,
2501569.34,2399153.422,,
2499970.326,2409458.334,,
2519424.84,2406009.73,,
2517294.932,2407089.48,,
2520751.989,2398661.694,,
2521400.858,2405238.31,,
2505695.412,2400227.125,,
2502038.24,2395566.017,,
2496518.058,2410293.831,,
2513277.385,2404683.712,,
2515357.947,2401214.041,,
2514697.77,2402951.181,,
2509438.909,2401098.319,,
2525101.081,2403599.952,,
2515594.333,2402833.552,,
2486752.612,2409084.461,,
2495534.269,2410671.938,,
2532722.854,2411480.668,,
2534983.425,2411050.592,,
2534613.482,2411385.547,,
2525620.734,2404201.529,,
2509296.746,2400192.72,,
2533435.781,2414445.538,,
2527537.189,2389709.173,,
2530408.092,2385707.615,,
2482935.442,2418144.555,,
2489850.275,2413484.473,,
2529249.736,2409626.071,,
2534199.072,2412215.856,,
2533393.744,2412572.433,,
2516195.673,2355717.459,,
2511816.548,2373077.808,,
2504920.328,2400794.862,,
2501602.536,2399398.177,,
2505075.494,2411634.888,,
2503913.985,2408384.748,,
2503445.881,2402863.034,,
2512561.302,2435316.187,,
2523643.608,2405389.962,,
2512336.84,2383921.572,,
2491280.608,2411225.88,,
2504034.045,2405264.696,,
2501913.183,2401580.409,,
2495489.055,2413919.078,,
2494994.067,2414814.699,,
2495227.955,2410929.691,,
2500432.236,2408286.749,,
2493357.724,2414974.58,,
2499764.593,2407997.967,,
2520015.209,2407449.426,,
2529638.78,2383363.908,,
2505894.709,2401559.921,,
2525354.856,2409334.54,,
2525088.126,2403329.169,,
2511040.831,2400188.894,,
2495582.206,2414533.603,,
2513088.418,2403414.226,,
2520002.246,2406418.384,,
2520012.539,2408552.476,,
2492781.055,2412988.156,,
2498729.175,2412237.689,,
2500815.636,2412995.866,,
2503741.991,2407206.103,,
2501645.745,2409232.173,,
2500382.826,2404611.169,,
2519586.194,2405441.801,,
2522824.916,2403096.948,,
2502802.634,2403056.905,,
2499311.627,2406886.934,,
2501375.592,2405703.137,,
2496365.696,2412328.255,,
2493386.759,2414923.491,,
2500572.036,2405836.086,,
2495363.323,2414566.764,,
2494183.041,2413157.106,,
2508757.102,2409593.091,,
2499743.221,2407847.412,,
2502744.255,2406367.141,,
2505865.861,2405990.323,,
2514751.75,2360831.758,,
2520012.496,2408531.567,,
2505692.854,2399721.037,,
2524264.527,2404361.418,,
2513422.283,2376172.767,,
2509607.865,2400412.962,,
2496663.152,2414878.91,,
2517971.724,2402671.263,,
2525113.847,2403861.528,,
2499829.154,2411184.757,,
2483250.015,2412495.58,,
2541400.518,2379240.328,,
2442678.916,2378330.347,1995,5500
2441991.202,2374370.385,2009,7000
2498741.385,2408201.331,,
2489686.24,2424064.061,1992,29000
2485833.899,2411512.258,1991,5600
2525962.74,2379870.187,2014,11000
2585287.668,2323303.853,2015,200
2521064.176,2403385.277,,
2452698.114,2471527.614,,
2398997.322,2474316.274,,
2502780.41,2403627.999,2020,30000
2511368.921,2402925.019,2000,17000
2503309.952,2411900.912,,
2505357.61,2411994.956,,
2484040.14,2410942.011,,
2505052.374,2393934.225,,
2514521.93,2391122.799,,
2516273.22,2389657.306,,
2514546.89,2402098.772,,
2501209.389,2418514.095,,
2504560.25,2421417.432,,
2515704.122,2415098.004,,
2507552.549,2390820.924,,
2510806.966,2371585.705,,
2513583.884,2407865.553,,
2509352.121,2389649.441,,
2497003.818,2418374.847,,
2521795.225,2409316.245,,
2500148.881,2419691.752,,
2491598.306,2416138.534,,
2489005.053,2409897.282,,
2506713.64,2400473.299,,
2503209.255,2362200.878,,
2500631.095,2402559.62,,
2524185.322,2412622.343,,
2496126.472,2417849.753,,
2484656.96,2347867.929,,
2484165.595,2347947.925,,
2523499.359,2411153.737,,
2523436.431,2412295.183,,
2486865.676,2406896.328,,
2500199.716,2422993.431,,
2497970.315,2408639.978,2018,20000
2369254.86,2682178.645,1995,3900
2506009.824,2391370.969,2018,32000
2521458.072,2542850.486,,
2498101.309,2411389.851,2020,5600
2499923.208,2427966.532,,
2502222.905,2396576.737,1995,
2519056.069,2399834.691,,
2516078.386,2404921.718,,
2495942.215,2410594.253,,
2501859.76,2398313.336,,
2525120.127,2403996.122,,
2527372.591,2405350.581,,
2484188.8,2404177.842,,
2486492.803,2405606.919,,
2505172.569,2425117.282,,
2522659.591,2402327.178,,
2486540.666,2406987.49,,
2520655.814,2398085.849,,
2513172.191,2399866.93,,
2506008.282,2405780.826,,
2536198.984,2408918.472,,
2536525.433,2404309.197,,
2537303.049,2406159.312,,
2522661.947,2402642.371,,
2525073.527,2402987.343,,
2522375.378,2400830.949,,
2483849.169,2421567.439,,
2532199.177,2414818.564,,
2490094.894,2413052.322,,
2499432.463,2405464.969,,
2521559.836,2405598.383,,
2489028.562,2413586.795,,
2490558.941,2410841.123,,
2527325.175,2388396.538,,
2515038.438,2406213,,
2514909.982,2405217.026,,
2519991.499,2406006.627,,
2501582.03,2413444.282,,
2494141.047,2412499.491,,
2501378.767,2398388.767,,
2513301.552,2404862.35,,
2513062.769,2403247.762,,
2523480.739,2385091.864,,
2523151.332,2385906.218,,
2490018.371,2414657.454,,
2515093.609,2402903.978,,
2520492.13,2400529.156,,
2520492.279,2401346.055,,
2511749.17,2429583.034,,
2511886.002,2400064.882,,
2525535.764,2415474.934,,
2496263.662,2411268.233,,
2535766.496,2403054.329,,
2520912.311,2409054.337,,
2525870.508,2404183.264,,
2502282.331,2394084.864,,
2494095.324,2414750.448,,
2500990.414,2394275.901,,
2484714.792,2417523.295,,
2523691.505,2407749.663,,
2520779.687,2398835.884,,
2503619.022,2397720.925,,
2517149.744,2407562.347,,
2528494.918,2413060.636,,
2482424.937,2417424.802,,
2508191.564,2407290.75,,
2511587.949,2372780.74,,
2513086.569,2372375.225,,
2490341.553,2420773.887,,
2502571.068,2416972.531,,
2506032.464,2409966.098,,
2499698.52,2407367.821,,
2485089.537,2412558.628,,
2500844.294,2408229.436,,
2502186.112,2408848.617,,
2504354.879,2411307.894,,
2495543.256,2410885.565,,
2519940.989,2422125.049,,
2499176.894,2408464.648,,
2510922.255,2409284.282,,
2495964.323,2408850.517,,
2497076.803,2410115.504,,
2503664.828,2428306.51,,
2570725.593,2342935.89,,
2501856.336,2420038.795,,
2509682.627,2414193.284,,
2500986.38,2421086.88,,
2482472.54,2415752.673,,
2487942.799,2417462.288,,
2495744.874,2428162.994,,
2482454.511,2412600.731,,
2509407.013,2409450.718,,
2483413.619,2403364.21,,
2529617.843,2382332.464,,
2504783.152,2410154.772,,
2477802.222,2405187.137,,
2493233.635,2425303.655,,
2514620.645,2409190.746,,
2469293.852,2399809.952,,
2546933.969,2391387.68,,
2511555.152,2393468.797,,
2510950.882,2392522.422,,
2527604.799,2382717.17,,
2527259.276,2390853.374,,
2512062.209,2393391.079,1995,12000
2513157.748,2393221.566,1995,10000
2512797.819,2390019.858,1995,18000
2477518.629,2401664.598,2013,9700
2491427.584,2412364.263,2001,4100
2479488.202,2422882.476,1995,11000
2494086.906,2426114.337,2002,8600
2509253.054,2385421.825,,
2501092.193,2405802.878,,
2503271.266,2361867.895,,
2500036.108,2407437.77,,
2505307.245,2403240.038,,
2496167.092,2410780.203,,
2503549.958,2414192.671,,
2484960.464,2412514.222,,
2558612.381,2439025.236,,
2513405.066,2408556.881,,
2523978.568,2410639.304,,
2508174.894,2400563.618,,
2523526.152,2381331.01,,
2521342.586,2410389.336,,
2487297.844,2406830.691,,
2519124.601,2419053.027,,
2512991.777,2420550.705,,
2508066.062,2402282.442,,
2509005.507,2397177.8,,
2508503.657,2406248.169,,
2508315.457,2404919.792,,
2543899.549,2427755.831,,
2486637.162,2347950.234,,
2480797.456,2348926.371,,
2524908.695,2401726.082,,
2508111.799,2402275.728,,
2497971.961,2404607.561,2001,11000
2512566.857,2390047.008,2018,26000
2538935.106,2610767.824,2015,890
2488602.6,2411159.07,2001,11000
2504648.618,2405418.443,1996,32000
2520777.435,2398132.777,,
2301549.558,2490345.631,2015,2500
2499378.175,2413388.97,2001,10000
2499716.18,2417071.43,2001,19000
2476937.885,2401746.381,,
2487132.549,2410163.533,,
2534884.303,2402359.456,,
2516940.963,2377681.694,,
2511326.027,2428078.612,,
2525906.789,2413674.117,,
2502581.623,2410738.23,,
2498594.61,2405601.308,,
2463746.195,2424987.982,,
2497441.8,2404840.161,,
2512339.459,2372813.656,,
2493957.955,2414767.799,,
2510838.12,2399412.855,,
2493256.165,2420833.273,,
2512142.077,2394401.95,,
2544002.348,2429200.795,,
2525250.644,2401385.331,,
2499564.369,2421471.404,,
2511413.012,2385812.971,,
2520491.031,2402007.565,,
2530878.277,2407464.892,,
2520742.823,2411266.979,2008,5900
2498072.983,2405645.208,2006,41000
2521454.562,2391062.08,2013,79000
2497042.849,2408642.948,2006,9600
2513224.422,2409279.341,2017,16000
2484450.843,2408504.456,1997,12000
2588951.132,2324531.8,2015,1500
2516022.984,2415058.591,2001,11000
2496234.827,2421855.051,2001,6500
2502545.821,2404695.828,,
2505235.959,2395141.722,,
2493009.27,2423940.183,,
2502905.909,2407282.958,,
2502969.803,2407738.105,,
2490895.719,2349243.309,,
2533129.247,2365388.723,,
2514283.01,2400224.632,,
2499197.949,2407519.704,,
2519005.433,2402664.149,,
2512493.369,2394987.2,,
2505932.662,2401815.115,,
2505153.955,2401880.881,,
2488064.318,2407557.519,,
2505833.317,2401147.138,,
2491781.701,2424385.294,,
2519120.928,2388701.561,,
2514167.587,2399536.666,,
2470864.178,2405669.779,,
2494211.154,2414182.637,,
2488705.628,2409940.23,,
2532867.234,2405000.408,,
2497069.316,2418181.828,,
2516455.789,2384857.836,,
2493384.806,2414911.314,,
2493067.277,2407256.06,,
2480422.067,2421426.576,,
2499491.344,2354766.752,,
2493830.523,2423813.366,,
2531041.074,2415879.876,,
2515078.56,2372026.254,,
2533056.495,2365573.7,,
2484055.518,2410699.023,,
2513418.797,2394537.715,,
2508387.805,2387090.85,,
2512494.847,2399444.975,,
2504608.432,2390926.555,,
2522298.489,2386050.653,,
2496154.667,2408373.583,,
2489812.541,2426479.872,,
2518041.179,2445821.128,,
2512420.487,2434325.337,,
2485255.686,2412591.751,,
2498108.873,2410255.015,,
2496585.573,2409430.466,,
2526684.731,2412396.509,,
2542848.193,2395989.266,,
2485808.86,2411058.366,,
2512226.418,2393365.849,,
2488678.802,2411007.258,,
2517084.621,2408874.357,,
2505207.958,2394964.112,,
2534478.709,2395766.477,,
2477302.599,2419737.281,,
2477204.357,2421586.314,,
2487748.82,2412040.088,,
2540949.669,2394775.728,,
2476519.734,2401946.397,,
2478061.57,2409981.131,,
2489817.956,2424403.068,,
2493228.873,2425270.284,,
2475821.943,2400419.872,,
2523439.267,2398584.366,,
2510180.132,2408104.252,,
2533523.388,2403068.06,,
2488641.501,2418964.234,,
2502640.884,2427620.823,,
2512040.243,2393394.435,1995,13000
2514012.549,2393085.795,1995,11000
2750889.302,2441140.78,2013,220
2513729.802,2407664.096,2001,13000
2488279.922,2419868.556,2014,66000
2512268.606,2395022.765,2014,5700
2501470.975,2402671.802,,
2505157.119,2402238.558,,
2501580.14,2403382.128,,
2505249.401,2402856.788,,
2525529.797,2446492.877,,
2533333.395,2412835.821,,
2502496.456,2404319.75,,
2527233.343,2367022.482,,
2503054.808,2408322.941,,
2503207.822,2409356.132,,
2527441.265,2372853.041,,
2478486.703,2422173.54,,
2529008.458,2382434.678,,
2515794.246,2346061.466,,
2491164.554,2424443.705,,
2508540.518,2427627.832,,
2516638.882,2409314.733,,
2485559.693,2342825.521,,
2548049.067,2392055.333,,
2510422.678,2388013.026,,
2508502.363,2433412.353,,
2509106.557,2434787.961,,
2508824.717,2386245.536,1995,1600
2485713.517,2415084.476,1997,8700
2512797.819,2390019.858,1995,20000
2507086.57,2423614.28,2019,46000
